           3   25.8264771       43.0471458              23
         403   16.6770134       3.00375915              26
         545   29.9443607       9.64246273              36
        1419   48.8905373       1.29944587              47
        1480   28.3564739       34.3173485              37
        1752   2.95164919       39.6947098              28
        1971   17.9390450       6.21315289              11
        2452   20.4129925       43.8773880              46
        2725   34.3754005       39.1463966              27
        3911   49.7651100       8.10297680              14
        4199   19.4958191       12.6682949              39
        4253   10.5413485       1.92308128               2
        4398   28.3589802       25.9877377              18
        4729   1.39578509       18.6468067              38
        5510  0.126323462       38.4070663              28
        5657   21.2665977       13.2768145              13
        5938   1.72619891       18.5171032              38
        6550   27.5993862       42.7361107              23
        6610   50.9484901       6.81247473              12
        6623   10.2538033       23.7580338              45
        7740   29.5275021       21.5599957              19
        7991   6.24089241       6.68582630              44
        8721   2.78042459       38.9948463              28
        8809   2.02783251       40.1444473              28
        9685   17.7500687       44.7223625              33
        9830   10.8096066       23.2710228              45
        9875   34.8156395       38.7100372              27
       11011   17.5062580       7.33510923              11
       11237   36.9242744       40.2440872              27
       11402   50.9147949      0.437688708              47
       12213   38.9021759       49.1449928              20
       12555   27.0576973       11.8701353              49
       13142   34.0632668       45.7848320               9
       13539   33.0369263       8.68193626              36
       13597   3.05271459       38.0408249              28
       14233   9.61244392       50.7576828              35
       14385   31.7382889       13.7291298              24
       14468   50.3367691       9.47969818              14
       14751   46.0667648       34.6667709              50
       14950   9.28696060       2.10953593               2
       15499   13.0694447       9.79835129              17
       15512   33.5041161       39.2820358              27
       16074   19.4329662       20.1379375               6
       16494   28.8066807       21.8467216              19
       16973   51.5674934       5.60770988              12
       17569   27.4683571       26.9748974              18
       17944   18.6614342       40.2926941               3
       18398   41.2238083       49.4623833              20
       18967   26.9700985       19.1060600              15
       19004   17.8266869       30.0796413              48
       19092   1.25656509       7.53340244               1
       19625   19.3099785       6.18114567              11
       22083   10.4976358       2.07865691               2
       22175   14.6266909       26.9272499              48
       22185   19.7344437       13.4488420              39
       22251   29.6740112       6.35059595               8
       22676   48.6072388       7.71583080              14
       23510   4.92045593       5.01381588              44
       23710   28.5807323       13.7037277              49
       24140   28.8773022       28.5419044              41
       24292   27.8000526       4.50126266               8
       24859   5.40605354       5.45283175              44
       24919   13.9840288       33.1649513              34
       25283   18.9084778       13.4949007              39
       25910   19.9766636       33.2075500              10
       26000   11.1267309       22.6427670               5
       26421   44.2074394       10.4025259              31
       26521   28.3359528       32.5042419              37
       26591   32.4397469       12.8446779              24
       26803   18.5772400       5.43482733              11
       26834   12.1406498       9.53350353              17
       26883   27.7164326       10.8860235              49
       27362   31.0539112       11.8126345              36
       27514   43.8978577       10.7267094              31
       28202   40.3208008       30.5460663              22
       28270   26.1010475       32.3431091              37
       29207   14.0053062       44.6559677              43
       29331   42.8221130       5.30483818              42
       30410   32.1101151       40.7086258              27
       31653   12.7797966       35.2561226              34
       31905   28.4684811       13.9032898              30
       32956   27.1180344       4.87057590               8
       32964   49.1200981       18.3395119              16
       33036   25.9895592       2.63837576              25
       33077   11.6783867       22.6964130               5
       33591   6.25508595       4.89075089              44
       34242   19.7736282       39.2540207               3
       34831   35.5440750       38.2551270              27
       34970   26.5373058       6.46398067               8
       35059   21.4737568       38.9661522               3
       35068   40.7910385       48.7865295              20
       36092   32.2528992       40.5591354              27
       36664   39.6619682       48.7186241              20
       37772   26.2185307       14.0673361              49
       37957   40.6671295       30.2987862              22
       38017   1.55409575       19.7617683              38
       38346   12.9849606       7.41117096              17
       38829   18.7856693       5.68494225              11
       39529   42.5743752       6.14641047              42
       40957   18.3177052       44.4715614              33
       41016   28.3687439       15.2809200              30
       41299   30.9771042       11.9949474              36
       41418   24.8797779       11.6619520              49
       41421   42.8640442       7.52470732              31
       42636   47.1418762       34.6578636              50
       42779   40.0017891       28.1745605              22
       42907   30.9162445       13.1348391              24
       43158   33.8176079       46.4262352               9
       43398   20.6693935       42.9375305              46
       44168   28.2318001       27.8181210              18
       44422   26.3547535       42.0324402              23
       44760   26.2142887       2.52872181              25
       44936   34.4839821       1.84347796              32
       45516   33.2831802       12.4067078              24
       46232 -0.524700880       18.5769863              38
       47251   31.6957169       47.4254951               9
       47464   1.71263301       7.51931667               1
       47542   47.8844681       2.82032990              47
       48722   18.8736115       13.8483419              39
       50061   42.7970314       5.41155005              42
       51098   28.4279671       14.2323008              30
       51364   6.80039835       6.72817993              44
       51621   30.1908607       13.6851835              24
       51873   27.2751312       5.55660439               8
