           3   229.189514       366.956421              23
         403   137.128281       28.0668926              26
         545   275.108368       82.3644104              36
        1419   433.944733       8.03934765              47
        1480   240.188309       292.647705              37
        1752   9.32400608       340.965881              28
        1971   156.478943       46.8845024              11
        2452   178.724457       385.663422              46
        2725   298.141205       352.173004              27
        3911   437.702271       69.6136398              14
        4199   166.940155       110.719078              39
        4253   88.1282806       6.44950581               2
        4398   256.229248       241.865555              18
        4729   1.71345401       158.356277              38
        5510   6.49868011       339.678223              28
        5657   183.894394       99.5046082              13
        5938   2.04386783       158.226578              38
        6550   230.962418       366.645355              23
        6610   446.143494       50.8720398              12
        6623   82.5910568       197.169022              45
        7740   247.208710       190.023224              19
        7991   41.6330795       44.0553627              44
        8721   9.15278149       340.265991              28
        8809   8.40018940       341.415619              28
        9685   159.283157       391.463959              33
        9830   83.1468582       196.682007              45
        9875   298.581451       351.736664              27
       11011   156.046143       48.0064583              11
       11237   300.690094       353.270691              27
       11402   435.968994       7.17759085              47
       12213   352.032471       430.423981              20
       12555   229.597610       101.748215              49
       13142   291.929443       403.242828               9
       13539   278.200928       81.4038849              36
       13597   9.42507172       339.311981              28
       14233   67.8498001       447.696259              35
       14385   277.974884       113.897934              24
       14468   438.273956       70.9903564              14
       14751   416.285248       296.797699              50
       14950   86.8738937       6.63596058               2
       15499   102.869514       79.6795044              17
       15512   297.269928       352.308655              27
       16074   169.022125       166.395432               6
       16494   246.487885       190.309952              19
       16973   446.762512       49.6672745              12
       17569   255.338638       242.852722              18
       17944   162.524521       347.938293               3
       18398   354.354095       430.741394              20
       18967   237.772263       171.408600              15
       19004   147.214355       250.121872              48
       19092   1.25961685       60.1484756               1
       19625   157.849869       46.8524933              11
       22083   88.0845718       6.60508156               2
       22175   144.014359       246.969482              48
       22185   167.178772       111.499626              39
       22251   244.943863       47.2534943               8
       22676   436.544403       69.2264938              14
       23510   40.3126450       42.3833542              44
       23710   231.120651       103.581810              49
       24140   261.531311       245.794250              41
       24292   243.069916       45.4041634               8
       24859   40.7982407       42.8223686              44
       24919   112.792229       302.794525              34
       25283   166.352814       111.545685              39
       25910   177.188629       295.301575              10
       26000   96.5538254       196.214066               5
       26421   382.118011       73.3147049              31
       26521   240.167786       290.834595              37
       26591   278.676331       113.013481              24
       26803   157.117126       46.1061783              11
       26834   101.940720       79.4146576              17
       26883   230.256348       100.764099              49
       27362   276.217926       84.5345840              36
       27514   381.808411       73.6388855              31
       28202   356.250397       260.131531              22
       28270   237.932892       290.673462              37
       29207   114.627388       400.163239              43
       29331   377.399017       39.7435455              42
       30410   295.875916       353.735229              27
       31653   111.587997       304.885712              34
       31905   248.645355       127.009926              30
       32956   242.387894       45.7734756               8
       32964   427.447266       164.353638              16
       33036   229.358017       16.9703827              25
       33077   97.1054840       196.267715               5
       33591   41.6472740       42.2602882              44
       34242   163.636719       346.899597               3
       34831   299.309875       351.281738              27
       34970   241.807159       47.3668823               8
       35059   165.336853       346.611725               3
       35068   353.921326       430.065521              20
       36092   296.018707       353.585754              27
       36664   352.792267       429.997620              20
       37772   228.758453       103.945412              49
       37957   356.596741       259.884247              22
       38017   1.87176466       159.471237              38
       38346   102.785027       77.2923203              17
       38829   157.325562       46.3562927              11
       39529   377.151276       40.5851173              42
       40957   159.850784       391.213165              33
       41016   248.545624       128.387558              30
       41299   276.141113       84.7168961              36
       41418   227.419693       101.540031              49
