           3   76.6672363       124.024460              23
         403   46.7898293       9.26954269              26
         545   91.2353668       27.8229523              36
        1419   145.154083       2.98442149              47
        1480   81.3144379       98.8999405              37
        1752   4.54473829       115.012497              28
        1971   52.5740166       16.3809891              11
        2452   59.9908600       129.323898              46
        2725   100.316849       117.403053              27
        3911   146.749405       23.4806423              14
        4199   56.3569031       37.1809921              39
        4253   29.9380817       3.05468726               2
        4398   85.3265533       79.9571991              18
        4729   1.47520232       53.5741768              38
        5510   1.71941257       113.724861              28
        5657   61.9235458       34.8337669              13
        5938   1.80561614       53.4444695              38
        6550   78.4401474       123.713425              23
        6610   149.747238       17.8273640              12
        6623   28.3381157       67.1107712              45
        7740   83.9478073       63.6757965              19
        7991   15.0889397       16.0282097              44
        8721   4.37351370       114.312637              28
        8809   3.62092161       115.462234              28
        9685   53.1333389       131.407761              33
        9830   28.8939190       66.6237640              45
        9875   100.757095       116.966690              27
       11011   52.1412315       17.5029449              11
       11237   102.865730       118.500740              27
       11402   147.178345       2.12266445              47
       12213   117.184753       144.464737              20
       12555   77.6926727       34.3396568              49
       13142   98.5298080       135.149338               9
       13539   94.3279343       26.8624249              36
       13597   4.64580345       113.358620              28
       14233   24.1717834       149.992325              35
       14385   93.2974396       38.7713318              24
       14468   147.321060       24.8573647              14
       14751   138.621384       100.199501              50
       14950   28.6836948       3.24114203               2
       15499   35.5194626       27.2686386              17
       15512   99.4455719       117.538689              27
       16074   56.8302536       56.7023087               6
       16494   83.2269821       63.9625244              19
       16973   150.366241       16.6226006              12
       17569   84.4359283       80.9443512              18
       17944   54.6272087       117.204094               3
       18398   119.506378       144.782120              20
       18967   79.6706390       57.1816978              15
       19004   50.1736031       85.0902023              48
       19092   1.25732803       20.6871700               1
       19625   53.9449501       16.3489819              11
       22083   29.8943691       3.21026301               2
       22175   46.9736061       81.9378052              48
       22185   56.5955276       37.9615364              39
       22251   83.4914780       16.5763226               8
       22676   145.591537       23.0934963              14
       23510   13.7685032       14.3562002              44
       23710   79.2157135       36.1732483              49
       24140   87.0408020       82.8549957              41
       24292   81.6175156       14.7269888               8
       24859   14.2541008       14.7952166              44
       24919   38.6860771       100.572350              34
       25283   55.7695618       38.0075951              39
       25910   59.2796593       98.7310562              10
       26000   32.4835052       66.0355988               5
       26421   128.685089       26.1305714              31
       26521   81.2939148       97.0868301              37
       26591   93.9989014       37.8868790              24
       26803   53.2122116       15.6026640              11
       26834   34.5906677       27.0037918              17
       26883   78.3514099       33.3555450              49
       27362   92.3449173       29.9931221              36
       27514   128.375504       26.4547539              31
       28202   119.303200       87.9424286              22
       28270   79.0590134       96.9257050              37
       29207   39.1608315       133.532776              43
       29331   126.466339       13.9145145              42
       30410   98.0515671       118.965279              27
       31653   37.4818459       102.663513              34
       31905   83.5127029       42.1799469              30
       32956   80.9355011       15.0963020               8
       32964   143.701889       54.8430405              16
       33036   76.8316727       6.22137785              25
       33077   33.0351601       66.0892410               5
       33591   15.1031332       14.2331352              44
       34242   55.7394028       116.165421               3
       34831   101.485527       116.511780              27
       34970   80.3547745       16.6897068               8
       35059   57.4395294       115.877548               3
       35068   119.073608       144.106277              20
       36092   98.1943512       118.815788              27
       36664   117.944542       144.038361              20
       37772   76.8535080       36.5368576              49
       37957   119.649529       87.6951447              22
       38017   1.63351297       54.6891365              38
       38346   35.4349785       24.8814583              17
       38829   53.4206390       15.8527784              11
       39529   126.218605       14.7560863              42
       40957   53.7009735       131.156952              33
       41016   83.4129639       43.5575790              30
       41299   92.2681122       30.1754360              36
       41418   75.5147552       34.1314735              49
       41421   127.341682       23.2527523              31
       42636   139.696487       100.190598              50
       42779   118.984192       85.5709229              22
       42907   92.4754028       38.1770401              24
       43158   98.2841492       135.790741               9
       43398   60.2472610       128.384033              46
       44168   85.1993713       81.7875748              18
       44422   77.1955109       123.009750              23
       44760   77.0564041       6.11172390              25
