           3   99.0371704       159.654495              23
          70   11.3893414       103.496658             118
          83   136.777740       194.736832             124
         108   42.1425476       3.73421955             122
         175   73.0074081       26.0630436             100
         390   162.985626       104.440193             107
         403   60.0394669       12.0264874              26
         482   130.380051       17.3036346             117
         545   118.203407       35.8223686              36
         689   183.997681       17.5823765             140
         778   194.144852       47.3578491             146
         802   18.2446575       111.783882             166
         992   105.543152       162.930374              52
        1151   147.644791       78.3475800             175
        1330   40.6641083       8.81193733             148
        1402   80.9833374       38.4799500             179
        1419   187.510056       3.72581077              47
        1464   85.6052551       112.656197             161
        1480   104.615944       127.316269              37
        1557   160.739532       106.450165             189
        1615   183.296127       115.965637              71
        1669   3.43212795       62.0649757             170
        1712   146.854401       43.3506203             136
        1752   5.24569750       148.152328              28
        1786   143.697235       178.925003             130
        1813   38.2734489       54.0257454             115
        1971   67.8134079       20.8548393              11
        1990   149.268417       78.5663452             175
        2098   86.1862488       51.4099693             155
        2197   39.5722923       60.6388664             119
        2451   29.2112007       155.624466             160
        2452   77.4051208       166.920349              46
        2562   37.4575806       57.1257095             115
        2725   129.331100       151.835983              27
        2771   30.5506668       55.6651001             128
        2862   103.270630       154.668671             133
        3005   60.6601486       184.129837              90
        3012   144.199966       178.483429             130
        3258   114.791580       44.4125175              69
        3531   162.150925       95.4617462             123
        3545   112.437820       82.0432281             172
        3740   45.0740929       122.044594             126
        3772   95.1047745       48.4095802             113
        3837   57.4598618       139.193008             144
        3911   189.422485       30.2468128              14
        3976   160.641632       107.313812             189
        4055   107.996010       130.732010             120
        4140   172.776749       130.079269             137
        4199   72.5757828       47.9665794              39
        4253   38.4726486       3.55259395               2
        4398   110.392281       103.703758              18
        4483   156.900696       94.4667206             178
        4486   112.234734       34.2889290             141
        4501   178.478546       14.5176458              94
        4709   119.358025       45.5972595              91
        4729   1.51014590       68.9422150              38
        4741   145.678879       26.0512562              61
        4772   47.9320030       26.9079857             154
        4848   193.929962       11.8590021              93
        5103   58.0235138       139.654785             144
        5264   142.476044       41.5320892              85
        5404   181.804474       99.1456299              59
        5498   7.70623827       161.770523             131
        5510   2.42037177       146.864685              28
        5657   79.8126068       44.3188210              13
        5748   95.6216736       48.7897377             113
        5785   161.374588       109.935677             143
        5938   1.84055972       68.8125153              38
        5969   36.9872704       57.5326042             115
        6382   48.5866661       27.9698486             154
        6436   159.801727       110.289490             143
        6550   100.810081       159.343460              23
        6610   193.218704       22.6739178              12
        6623   36.2952118       86.1859894              45
        6716   137.750214       128.367340             167
        6813   134.998108       89.0334625              84
        6816   12.9174852       134.389908             163
        6922   61.8015709       29.9599628             109
        7035   161.315079       105.090134             189
        7045   42.8553658       147.329865             102
        7187   180.633621       23.6250286              89
        7383   108.239655       113.771614              66
        7396   23.0141659       35.7439270             121
        7437   163.117798       30.5939865             190
        7455   124.697945       106.564621              73
        7684   83.0844421       193.982941             103
        7740   107.892746       82.2067566              19
        7775   118.408607       42.7765656              91
        7990   78.2245102       161.356613             142
        7991   18.9820786       20.1388588              44
        8219   173.211868       132.904312             137
        8220   4.96926403       59.8322411             170
        8353   183.578506       67.7891388             191
        8386   80.4757919       160.005081             142
        8529   83.9548874       78.0232849             139
        8548   81.4176712       97.6242142             177
        8721   5.07447290       147.452469              28
        8758   80.3031158       159.916687             142
        8764   57.5971451       139.854004             144
        8809   4.32188082       148.602066              28
        8930   9.99034500       59.7405663             125
        9232   130.563354       17.1244793             117
        9561   114.907654       33.5311165             141
        9649   173.807892       101.176750             168
        9685   68.7019806       169.549332              33
        9736   194.353806       49.4841690             146
        9774   117.456223       123.288483             150
        9775   169.130234       174.205719              68
        9830   36.8510132       85.6989822              45
        9875   129.771332       151.399628              27
       10186   111.244904       83.4927063             172
       10419   160.745605       109.892563             143
       10526   28.9502277       82.2015762             183
       10535   115.585533       62.0228043              74
       10611   4.15503836       61.6925468             170
       10649   36.0224915       54.6352654             115
       10724   82.9718399       193.993591             103
       11011   67.3806229       21.9767952              11
       11032   30.6057720       83.8040237             183
       11237   131.879974       152.933685              27
       11265   125.188187       105.972450              73
       11328   129.108765       18.9418640             117
       11389   175.886124       68.7154694             138
       11402   189.534317       2.86405373              47
       11603   104.034683       153.751251             133
       11697   25.4289722       85.1697540             132
       11761   122.335815       109.048424              73
       11825   125.681679       72.3091049              67
       12040   145.429245       27.3202534              61
       12156   170.837891       173.313477              68
       12213   151.629089       186.405441              20
       12268   104.901901       154.845261             133
       12412   9.83283615       44.7819901              63
       12501   20.0925808       40.9464455              76
       12555   99.9720688       44.2262459              49
       12568   41.4198723       4.29827166             122
       12961   170.757126       119.363739              70
       13021   61.4619484       183.938110              90
       13091   174.361435       141.910553             174
       13142   126.895096       174.469727               9
       13235   135.352600       193.949158             124
       13259   159.839493       146.662003              95
       13336   117.379135       124.201050             150
       13416   181.380646       22.3249207              89
       13539   121.295975       34.8618431              36
       13597   5.34676266       146.498444              28
       13703   179.870270       85.6065292              82
       13720   79.6865921       132.889587             185
       13784   161.542328       103.547348             107
       13983   2.54292631       158.410950              57
       14181   181.908859       23.0983925              89
       14233   30.5778942       193.655579              35
       14385   120.383469       49.7898979              24
       14433   174.206558       130.391342             137
       14468   189.994141       31.6235352              14
       14504   141.190796       41.5551910              85
       14521   56.7642136       139.318939             144
       14718   110.951469       111.073318              66
       14741   72.7835159       106.196671              81
       14751   179.345413       129.033905              50
       14781   15.7285585       125.488892             182
       14910   185.248611       146.399719             151
       14917   41.2278137       146.728073             102
       14950   37.2182579       3.73904872               2
       14962   155.558868       93.6530685             178
       15022   178.656158       121.495178             180
       15039   108.660728       112.995468              66
       15181   16.4785194       126.850800             182
       15387   154.632690       2.08168745             112
       15499   45.3974724       34.9555664              17
       15512   128.459808       151.971619              27
       15528   141.653168       42.1856613              85
       15700   5.84203339       46.7771454             184
       15733   58.2957916       140.317612             144
       16074   73.2850647       72.7906342               6
       16208   83.8555298       111.252998             161
       16435   178.932419       121.550262             180
       16494   107.171921       82.4934845              19
       16803   179.926331       184.839798             145
       16973   193.837708       21.4691544              12
       17270   84.7897415       110.978767             161
       17417   149.204559       44.7930374             136
       17476   173.821930       101.241226             168
       17554   165.016296       46.6240959             149
       17569   109.501656       104.690918              18
       17825   39.7703247       29.5219841              78
       17944   70.4521484       151.045105               3
       17955   107.280861       128.978577             120
       18062   42.8549614       146.700623             102
       18078   56.1497841       148.844589              87
       18128   46.0049515       62.5325966             156
       18184   6.55555630       46.7839394             184
       18211   181.581802       100.055443              59
       18247   169.936615       118.078629              70
       18398   153.950714       186.722824              20
       18530   86.7303619       113.822113             161
       18532   185.625000       136.253662             116
       18691   52.5312691       130.731583             162
       18955   6.10812759       46.4811096             184
       18958   81.9931259       190.540894              64
       18967   102.858879       73.9349747              15
       19004   64.4062424       109.294846              48
