           3   888.085754       1416.42249              23
          70   101.471710       917.999634             118
          83   1213.58313       1743.44910             124
         108   363.126465       29.1745911             122
         175   667.520203       226.549225             100
         390   1452.22778       927.296875             107
         403   527.390381       109.271439              26
         482   1158.43665       150.227951             117
         545   1069.43982       317.983551              36
         689   1663.70117       152.215820             140
         778   1728.25305       428.354370             146
         802   149.515686       995.348816             166
         992   934.117493       1473.54126              52
        1151   1322.46252       700.750977             175
        1330   350.106934       67.8991089             148
        1402   730.815308       343.935364             179
        1419   1681.52051       29.8766327              47
        1464   761.420776       1009.61829             161
        1480   926.523560       1129.63794              37
        1557   1444.44202       948.062683             189
        1615   1643.65479       1041.02710              71
        1669   31.2554646       540.239441             170
        1712   1319.53149       385.168091             136
        1752   29.9704399       1317.08435              28
        1786   1287.53552       1604.64746             130
        1813   328.254395       486.200867             115
        1971   605.348206       178.659683              11
        1990   1324.08606       700.969788             175
        2098   772.777649       474.174622             155
        2197   343.684143       537.272583             119
        2451   252.014374       1386.57727             160
        2452   691.653625       1493.05005              46
        2562   327.438538       489.300842             115
        2725   1152.74243       1366.37927              27
        2771   270.020905       497.281799             128
        2862   931.655518       1380.25781             133
        3005   536.495300       1645.53455              90
        3012   1288.03833       1604.20593             130
        3258   1025.12427       391.712646              69
        3531   1450.37292       848.061340             123
        3545   1001.91919       735.485962             172
        3740   400.742737       1094.08447             126
        3772   842.178406       437.679871             113
        3837   512.682068       1255.20691             144
        3911   1694.61865       268.908173              14
        3976   1444.34412       948.926331             189
        4055   964.996094       1172.01819             120
        4140   1553.35864       1175.40088             137
        4199   644.659790       428.403625              39
        4253   339.509979       21.1151218               2
        4398   994.528931       941.309692              18
        4483   1396.27295       837.631775             178
        4486   1014.99036       298.772125             141
        4501   1604.06775       121.552742              94
        4709   1057.57764       387.565704              91
        4729   2.74270129       611.014954              38
        4741   1303.66602       237.898697              61
        4772   427.380707       254.468567             154
        4848   1732.08411       102.779480              93
        5103   513.245728       1255.66870             144
        5264   1275.16821       367.790710              85
        5404   1623.22522       894.684082              59
        5498   54.5999565       1444.03589             131
        5510   27.1451149       1315.79675              28
        5657   710.808472       378.882690              13
        5748   842.695312       438.060028             113
        5785   1439.81506       975.836731             143
        5938   3.07311511       610.885254              38
        5969   326.968231       489.707733             115
        6382   428.035370       255.530426             154
        6436   1438.24219       976.190552             143
        6550   889.858704       1416.11145              23
        6610   1726.57532       193.625031              12
        6623   316.963715       759.020630              45
        6716   1226.06628       1138.87817             167
        6813   1213.04626       797.833130              84
        6816   94.3342285       1198.90332             163
        6922   547.167175       258.983612             109
        7035   1445.01758       946.702637             189
        7045   374.988159       1317.12781             102
        7187   1625.06531       206.327774              89
        7383   976.126953       1003.53082              66
        7396   199.127487       313.695343             121
        7437   1463.49854       270.424622             190
        7455   1108.65759       959.882996              73
        7684   738.807983       1739.57886             103
        7740   952.495850       735.844055              19
        7775   1056.62817       384.745026              91
        7990   701.612671       1445.92419             142
        7991   156.303757       165.132660              44
        8219   1553.79382       1178.22595             137
        8220   32.7926025       538.006714             170
