      755605   1.00343323       60.1919556               1
      934692   2.67076015       59.8135872               1
      529700   1.56076562       62.6410980               1
      686772  -1.31600928       58.1716042               1
      653918   1.21912718       61.1401672               1
       47464   1.71568477       60.1343880               1
      365338  -3.19480896E-04   60.9379883               1
       72685  0.971334398       59.7553329               1
      477731  0.933069706       60.3249969               1
      897656  -1.51331425E-02   58.3052368               1
      319032   2.95894766       59.0283318               1
       73749  0.883224845       62.2657051               1
      464445  0.769257843       59.7747841               1
      125365   1.17996883       60.5312729               1
      725411   1.58785141       60.1086617               1
      513273   1.05468464       59.2799530               1
      415394  0.511109710       60.1208572               1
      571654  0.717955828       61.2480812               1
      748292  -1.54705501       61.3257790               1
      212751  0.662915945       60.5068970               1
      414293   2.70086884       61.7994537               1
      317539   1.76908600       60.9028168               1
      387725   1.54545832       59.5319443               1
      955408 -0.666772485       59.7030945               1
      564898   2.94689083       61.0327721               1
      199757 -0.163089037       60.3898697               1
      803072   1.67667413       59.5233078               1
      901673   6.85684085E-02   61.9487762               1
      885648   2.87248898       61.0984154               1
      135109   2.72377348       60.1647644               1
      931674  0.269208789       60.6477242               1
      860859  0.252912641       60.1916313               1
      462244   6.06825948E-02   60.2151642               1
      702206  0.115376592       59.9596329               1
      514434   1.18491244       58.6603127               1
      729747 -0.173337698       59.7146606               1
       19092   1.25961685       60.1484756               1
      488943 -0.101769686       59.6593094               1
      890018   1.27612472       60.4695663               1
      446023 -0.886544704       60.2233887               1
      806649   1.85093760       58.9366837               1
      616350   2.76603937       58.8710785               1
      417723   1.55136800       59.8559799               1
      828707   1.24684143       60.0393143               1
      213546   1.19979119       60.4086113               1
      269214   2.31623554       59.9392281               1
      282155   1.26976049       59.5753021               1
      191823   88.2853012       6.09222746               2
      176880   88.6979523       4.99925661               2
      101637   90.2016678       6.26182795               2
      752940   87.9678879       5.86753702               2
      318777   89.1814651       6.23820639               2
      587988   88.4483109       5.02325773               2
      860225   88.8079910       4.19137955               2
      528548   88.2103958       7.09367466               2
      370226   87.2615662       6.02022648               2
       78263   87.0305939       5.84040308               2
      728608   87.5037766       5.21106195               2
      460433   87.9583969       5.93956661               2
      150393   87.5435486       7.09008169               2
       14950   86.8738937       6.63596058               2
      970086   87.3846512       6.04910469               2
       22083   88.0845718       6.60508156               2
      751709   88.0670853       4.97359943               2
        4253   88.1282806       6.44950581               2
      746679   89.4529343       6.18498468               2
      544022   85.5446014       7.13877821               2
      709319   86.9662323       5.56942415               2
      310168   88.9270706       5.54242563               2
       55278   86.1751785       6.22273350               2
      477804   87.9710312       7.57230759               2
      833682   87.2057343       5.65640163               2
      986882   87.8461456       7.48302126               2
      489651   90.4992294       4.18412685               2
      122506   87.9510727       7.18079185               2
      125932   87.1990204       5.32193279               2
      259014   88.0943604       6.67878294               2
      760617   88.7903595       6.10803175               2
      209562   88.1776276       6.76325750               2
      431908   89.3830032       4.57962608               2
      973346   87.6719284       6.51878500               2
      250155   86.0411911       6.75487709               2
      499955   162.845978       347.101288               3
      221667   162.883087       347.414886               3
      233691   162.159134       347.323242               3
      661993   162.775513       348.931396               3
       17944   162.524521       347.938293               3
      519174   162.038818       344.843719               3
      329056   160.659561       346.890808               3
      939725   163.059326       345.794128               3
      160083   164.340424       345.085297               3
      327227   164.000565       345.846924               3
      699790   163.573013       347.486298               3
      455072   162.557663       345.719543               3
      289766   164.309464       345.806702               3
      863642   163.407471       346.548920               3
      459762   162.775284       348.311432               3
      664688   162.170273       346.759003               3
      946044   164.629593       347.670654               3
      509658   163.767502       346.717987               3
      631763   162.757141       347.580109               3
      519303   164.286469       347.775452               3
      706461   163.335754       346.417236               3
      232607   162.454285       347.526794               3
       34242   163.636719       346.899597               3
      329578   162.898010       347.554199               3
      966909   161.834457       348.444122               3
      639523   162.644745       349.054474               3
      572806   162.709381       346.484039               3
      343613   162.991348       348.966980               3
      856875   160.698654       344.548035               3
      191983   162.774429       347.939819               3
      221656   164.178589       348.843262               3
      762343   163.359283       346.125946               3
      430445   160.933990       347.456970               3
      519336   163.377289       346.936188               3
      531427   164.734299       346.948029               3
      667965   163.582443       346.260315               3
      502274   161.948944       347.845184               3
       35059   165.336853       346.611725               3
      611110   161.278763       346.207794               3
      696995   162.129074       346.396545               3
      276646   161.655823       346.293427               3
      235402   162.385010       348.143555               3
      821177   163.054779       346.931122               3
      651514   163.907562       347.097198               3
      952430   162.788269       347.001556               3
      107738   161.074158       346.326935               3
      757621   160.843964       346.675964               3
      202481   164.243637       346.050781               3
      804912   162.996292       346.300171               3
      380608   164.637192       345.189911               3
       60142   161.730377       346.769501               3
      170796   163.252426       347.158508               3
      277198   163.709808       347.836639               3
      939871   162.053955       346.464081               3
      189548   162.840225       346.836456               3
      879059   163.435165       346.533386               3
      674692   164.010300       348.188812               3
      896523   163.309875       346.623047               3
      687577   163.756042       346.068207               3
      238019   164.253586       346.788391               3
      362400   162.693451       347.837158               3
      428873   387.645782       358.425049               4
      932843   386.498138       358.356537               4
      408177   389.156647       360.637238               4
      196307   387.782959       359.661194               4
      368202   386.668060       357.481323               4
      995400   386.732880       357.486542               4
      374249   388.433380       358.594818               4
      799034   386.867615       357.852020               4
      144897   386.543823       357.911102               4
      602249   388.194580       359.363525               4
      264133   387.346344       357.782288               4
      458045   388.073975       359.334412               4
      794880   387.716431       359.324341               4
      719155   386.286163       356.923035               4
       73850   385.977325       359.759949               4
      293043   388.168427       359.125061               4
      463058   388.958771       357.725769               4
      595927   387.365234       356.126556               4
      833377   388.013153       357.346649               4
      194678   388.553894       360.905823               4
      837081   387.440979       357.741577               4
      534876   387.533936       357.874969               4
      276667   388.668549       359.536194               4
      332928   385.857025       359.006317               4
      243228   388.109131       358.226593               4
      196177   388.359650       359.691284               4
      671648   387.166870       358.939148               4
      676065   387.385193       360.502350               4
      855082   386.524506       356.866364               4
      279493   386.839355       358.342285               4
      594159   389.207153       358.890198               4
      434502   386.788666       359.266571               4
      244300   385.872192       359.949402               4
      217409   388.494873       358.599884               4
      573400   388.311401       358.244934               4
      505058   388.559998       357.770325               4
      386707   389.339844       358.270447               4
      648075   387.672546       358.146820               4
      360967   388.212860       359.230743               4
      157154   387.238403       357.806335               4
      886510   387.956024       357.687500               4
      791982   386.293091       358.851898               4
       73183   387.499542       356.583984               4
      773202   388.191223       356.731995               4
       33077   97.1054840       196.267715               5
      213915   95.4890747       196.235535               5
      616563   97.4670486       196.301651               5
      791140   98.3077774       197.624603               5
      654628   97.0689850       197.912155               5
      914367   97.4075851       197.744888               5
      129609   96.9339676       196.704620               5
      571891   96.8816452       197.531082               5
      435375   96.5240021       195.871246               5
      744580   96.8199158       195.979370               5
      314607   97.0967789       196.872955               5
      126030   95.6782608       196.118317               5
      234675   97.7890549       197.482635               5
      120176   97.8657837       196.590317               5
      141179   97.4306107       197.405640               5
       53726   95.7183762       195.699814               5
      974466   96.5534592       198.311234               5
      589707   97.5569687       195.918152               5
      933005   98.8255463       195.198517               5
      609468   96.2814789       196.417404               5
       26000   96.5538254       196.214066               5
      120690   95.9953613       195.497498               5
      886599   95.3965225       195.167801               5
      913002   98.2536011       197.113586               5
      448720   97.2005310       196.626984               5
      401554   97.4486084       196.694992               5
      899267   96.2145309       196.427643               5
      409278   95.1790924       196.111313               5
      274868   96.2304611       196.969238               5
      632938   97.3977432       195.553757               5
      492207   94.2926025       194.834366               5
      386912   98.0541840       194.664001               5
      961920   94.7930908       196.074890               5
      199000   97.1032333       196.685730               5
      513758   97.0937805       194.676254               5
      146671   98.1008987       195.636093               5
      678709   97.1319733       195.733047               5
      744074   97.5195694       197.174881               5
      614501   95.9447327       195.184052               5
      343489   97.0659256       194.423309               5
      730372   95.6636353       195.076675               5
      376276   169.287796       165.539673               6
      563983   170.301010       164.945694               6
      110131   170.397141       163.197693               6
       59346   168.941055       163.534119               6
      549302   168.903610       166.091949               6
      973193   169.499603       165.037247               6
      597956   170.517059       167.104935               6
      282231   171.387604       165.224442               6
      759196   170.152786       164.192856               6
      168482   169.129547       165.198273               6
      178151   169.492737       167.030304               6
      466967   168.877335       165.028900               6
      652046   170.781708       166.301880               6
       16074   169.022125       166.395432               6
      245494   167.933975       166.586990               6
      547401   171.286438       165.959610               6
      548906   169.759979       165.225922               6
      380426   168.915695       163.670990               6
      890452   169.546585       164.053619               6
      708478   169.119614       165.016235               6
      782130   168.169327       163.741302               6
      645345   169.897751       164.997360               6
      162427   170.062943       164.312210               6
      985430   170.599289       163.804352               6
      322150   168.750015       166.289536               6
       78213   168.533371       164.234894               6
      658613   169.006760       164.000214               6
      955515   172.812439       164.647614               6
      960955   171.176910       167.542099               6
      243010   170.685394       164.011383               6
      557610   170.096466       165.268051               6
      998290   169.562454       165.614349               6
      766313   168.859253       166.305038               6
      863360   168.370071       166.425720               6
      975399   169.590973       164.458023               6
      765208   169.861176       167.341278               6
      193147   166.685593       166.914047               6
      776984   170.096176       166.482422               6
      994661   170.074341       165.987701               6
      689707   168.835693       166.255325               6
      910852   170.037247       163.960693               6
      548365   169.952255       165.652161               6
      335605   169.857483       164.618927               6
      819204   168.302292       166.431061               6
      758698   170.374878       165.745087               6
      661177   169.336517       165.729187               6
      954291   168.401962       164.954971               6
      409957   169.737045       165.755234               6
      109926   169.961441       166.426880               6
      556517   246.256897       33.8672523               7
      699029   245.105911       34.8724670               7
      565690   245.644058       33.8306732               7
      808309   247.458511       32.7037926               7
       72854   244.695633       32.9520988               7
      216245   247.389786       34.6656723               7
      439150   247.698654       33.5866089               7
      143244   246.196915       32.8732376               7
      172926   246.106506       34.3262329               7
      245426   246.130661       35.0452461               7
      549813   246.924103       33.5138741               7
      412210   245.109512       34.7776604               7
      400522   246.663086       34.9297218               7
      130098   245.706924       31.4637127               7
      830683   246.152298       32.2338333               7
      332868   247.780975       33.7164841               7
      204152   247.049530       33.1423798               7
      871826   245.891403       34.3483429               7
      517069   247.430725       33.9871140               7
